health_id,battery_source_id,cycle_count,rated_capacity_ah,measured_capacity_ah,voltage,temperature_c,internal_resistance_mohm,soh,source_file,source_url
B0006-D141,B0006,141,2.03534,1.27925,3.40735,33.27205,177.34003,0.62852,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D142,B0006,142,2.03534,1.27921,3.40929,33.12741,177.41105,0.6285,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D143,B0006,143,2.03534,1.27404,3.40955,33.43912,177.39076,0.62596,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D144,B0006,144,2.03534,1.27413,3.41032,33.48287,178.09614,0.626,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D145,B0006,145,2.03534,1.26376,3.40927,33.22136,177.27476,0.62091,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D146,B0006,146,2.03534,1.25814,3.40944,32.98563,179.28186,0.61815,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D147,B0006,147,2.03534,1.25326,3.40389,32.97018,179.74031,0.61575,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D148,B0006,148,2.03534,1.25323,3.40659,33.31019,179.93091,0.61574,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D149,B0006,149,2.03534,1.24809,3.40959,33.23407,180.85577,0.61321,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D150,B0006,150,2.03534,1.25344,3.40941,33.11766,182.76423,0.61584,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D151,B0006,151,2.03534,1.2898,3.41955,33.78417,171.57052,0.63371,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D152,B0006,152,2.03534,1.26354,3.41518,33.80644,176.60044,0.6208,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D153,B0006,153,2.03534,1.24798,3.41546,33.63736,177.88206,0.61315,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D154,B0006,154,2.03534,1.23212,3.41303,33.58196,179.17178,0.60536,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D155,B0006,155,2.03534,1.22711,3.40945,33.56246,180.93694,0.6029,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D156,B0006,156,2.03534,1.22174,3.41385,33.51113,179.64245,0.60026,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D157,B0006,157,2.03534,1.2111,3.4109,33.53676,180.66759,0.59504,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D158,B0006,158,2.03534,1.20562,3.41057,33.49803,182.65289,0.59234,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D159,B0006,159,2.03534,1.20089,3.40965,33.51698,178.79289,0.59002,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D160,B0006,160,2.03534,1.19059,3.41286,33.53192,182.3167,0.58496,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D161,B0006,161,2.03534,1.18518,3.41345,33.56764,183.24697,0.5823,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D162,B0006,162,2.03534,1.17967,3.41439,33.60493,181.33734,0.57959,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D163,B0006,163,2.03534,1.1746,3.41242,33.54281,181.0368,0.5771,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D164,B0006,164,2.03534,1.15382,3.41481,33.47246,181.85863,0.56689,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D165,B0006,165,2.03534,1.1644,3.41662,33.5821,183.25964,0.57209,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D166,B0006,166,2.03534,1.1588,3.41213,33.66346,183.18119,0.56934,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D167,B0006,167,2.03534,1.17497,3.4197,33.73055,182.83257,0.57729,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0006-D168,B0006,168,2.03534,1.18568,3.42347,33.89128,173.58411,0.58254,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0006.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D001,B0007,1,1.89105,1.89105,3.52201,32.62486,99.74908,1.0,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D002,B0007,2,1.89105,1.88064,3.53195,32.73821,99.74908,0.99449,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D003,B0007,3,1.89105,1.88066,3.5344,32.68511,99.74908,0.99451,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D004,B0007,4,1.89105,1.88077,3.53493,32.55475,99.74908,0.99456,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D005,B0007,5,1.89105,1.87945,3.53454,32.46788,99.74908,0.99387,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D006,B0007,6,1.89105,1.8807,3.54116,32.48625,99.74908,0.99453,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D007,B0007,7,1.89105,1.87994,3.54117,32.5578,99.74908,0.99412,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D008,B0007,8,1.89105,1.88151,3.54946,32.45374,99.74908,0.99495,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D009,B0007,9,1.89105,1.86969,3.55028,32.37325,99.74908,0.9887,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D010,B0007,10,1.89105,1.87005,3.54813,32.30534,99.74908,0.9889,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D011,B0007,11,1.89105,1.87004,3.54843,32.18332,99.74908,0.98889,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D012,B0007,12,1.89105,1.85965,3.55604,32.37885,99.74908,0.9834,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D013,B0007,13,1.89105,1.85907,3.56048,32.29132,99.74908,0.98309,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D014,B0007,14,1.89105,1.85901,3.55629,32.14783,99.74908,0.98306,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D015,B0007,15,1.89105,1.85936,3.56477,32.01381,99.74908,0.98324,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D016,B0007,16,1.89105,1.85874,3.56544,31.88131,99.74908,0.98291,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D017,B0007,17,1.89105,1.84782,3.56596,31.8543,99.74908,0.97714,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D018,B0007,18,1.89105,1.84853,3.5725,31.85656,99.74908,0.97751,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D019,B0007,19,1.89105,1.84838,3.56995,31.86718,99.74908,0.97743,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D020,B0007,20,1.89105,1.88078,3.54643,32.35217,99.74908,0.99457,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D021,B0007,21,1.89105,1.88147,3.5532,32.60219,101.51967,0.99493,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D022,B0007,22,1.89105,1.8811,3.55993,32.19572,99.40277,0.99473,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D023,B0007,23,1.89105,1.87101,3.55956,31.80599,97.18083,0.9894,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D024,B0007,24,1.89105,1.8702,3.55239,31.737,99.12771,0.98897,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D025,B0007,25,1.89105,1.87067,3.57077,31.51708,97.59356,0.98922,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D026,B0007,26,1.89105,1.85961,3.56572,31.44286,98.63034,0.98337,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D027,B0007,27,1.89105,1.86003,3.57128,31.32326,96.49037,0.9836,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D028,B0007,28,1.89105,1.85917,3.56797,31.28572,98.70317,0.98314,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D029,B0007,29,1.89105,1.84814,3.56463,31.33185,98.21935,0.97731,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D030,B0007,30,1.89105,1.8492,3.56898,31.32286,98.19202,0.97787,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D031,B0007,31,1.89105,1.88347,3.56462,31.60844,111.71667,0.99599,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D032,B0007,32,1.89105,1.86282,3.56944,31.7821,106.21549,0.98507,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D033,B0007,33,1.89105,1.85209,3.56874,31.51504,106.46856,0.97939,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D034,B0007,34,1.89105,1.84695,3.56424,31.13866,103.01041,0.97668,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D035,B0007,35,1.89105,1.83683,3.5653,31.06871,104.43762,0.97133,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D036,B0007,36,1.89105,1.83716,3.56543,31.61824,103.75323,0.9715,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D037,B0007,37,1.89105,1.83167,3.56223,31.33153,104.1756,0.9686,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D038,B0007,38,1.89105,1.82115,3.56448,31.13257,104.28426,0.96303,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D039,B0007,39,1.89105,1.81651,3.56161,30.97297,101.60087,0.96058,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D040,B0007,40,1.89105,1.81138,3.56306,31.19906,105.4516,0.95787,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D041,B0007,41,1.89105,1.81161,3.56295,31.72227,104.89557,0.95799,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D042,B0007,42,1.89105,1.80605,3.56345,31.90083,102.89374,0.95505,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D043,B0007,43,1.89105,1.8132,3.564,31.53724,102.79274,0.95883,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D044,B0007,44,1.89105,1.80626,3.56049,31.24663,119.97607,0.95516,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D045,B0007,45,1.89105,1.79583,3.5567,30.9394,115.97566,0.94965,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D046,B0007,46,1.89105,1.78589,3.55841,30.88486,114.33948,0.94439,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D047,B0007,47,1.89105,1.78033,3.55614,30.92068,115.47918,0.94145,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D048,B0007,48,1.89105,1.81508,3.569,33.88058,120.5641,0.95982,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D049,B0007,49,1.89105,1.8157,3.57106,33.03834,118.5717,0.96015,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D050,B0007,50,1.89105,1.80024,3.56669,32.27329,117.94164,0.95198,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D051,B0007,51,1.89105,1.79045,3.56333,31.93792,117.88174,0.9468,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D052,B0007,52,1.89105,1.78034,3.55901,31.68869,118.65999,0.94146,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D053,B0007,53,1.89105,1.77533,3.55669,31.77912,118.88193,0.9388,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D054,B0007,54,1.89105,1.77026,3.55501,32.13387,120.70586,0.93613,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D055,B0007,55,1.89105,1.76008,3.55264,31.88943,119.78113,0.93074,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D056,B0007,56,1.89105,1.74965,3.54719,31.81736,117.21731,0.92522,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D057,B0007,57,1.89105,1.74965,3.54681,31.72316,117.57801,0.92523,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D058,B0007,58,1.89105,1.74503,3.54479,31.95715,118.86176,0.92278,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D059,B0007,59,1.89105,1.73965,3.54652,32.29918,119.20233,0.91994,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D060,B0007,60,1.89105,1.72856,3.54083,32.12884,119.31829,0.91408,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D061,B0007,61,1.89105,1.7239,3.54299,32.02113,120.71149,0.91161,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D062,B0007,62,1.89105,1.71398,3.53608,31.85905,119.01825,0.90636,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D063,B0007,63,1.89105,1.71397,3.53924,32.161,116.50084,0.90636,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D064,B0007,64,1.89105,1.70365,3.53482,32.10276,119.29797,0.9009,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D065,B0007,65,1.89105,1.70401,3.53665,32.33881,121.23476,0.90109,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D066,B0007,66,1.89105,1.69357,3.53521,32.21373,121.15297,0.89557,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D067,B0007,67,1.89105,1.68766,3.53299,32.0995,121.97134,0.89244,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D068,B0007,68,1.89105,1.68307,3.53216,32.11305,122.46892,0.89002,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D069,B0007,69,1.89105,1.67793,3.53084,32.20372,121.64163,0.8873,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D070,B0007,70,1.89105,1.67321,3.5297,32.23341,121.72256,0.8848,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D071,B0007,71,1.89105,1.66744,3.52818,32.21217,121.97071,0.88175,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D072,B0007,72,1.89105,1.66227,3.52657,32.21746,121.68932,0.87902,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D073,B0007,73,1.89105,1.65742,3.5245,32.2341,123.83449,0.87646,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D074,B0007,74,1.89105,1.65254,3.52285,32.22834,120.01272,0.87387,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0007-D075,B0007,75,1.89105,1.64722,3.52228,32.18331,121.78509,0.87106,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0007.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
